timestamp,name,value,min,max
2016-04-19 01:12:05.574000,pH,8.12,8.1,8.4
2016-04-19 01:12:05.574000,Salinity,1.023,1.023,1.027
2016-04-19 01:12:05.574000,Temperature,77.59,72,78
2016-04-19 02:17:18.810000,pH,8.1,8.1,8.4
2016-04-19 02:17:18.810000,Salinity,1.0229,1.023,1.027
2016-04-18 23:41:47.327000,pH,8.11,8.1,8.4
2016-04-18 23:41:47.327000,Salinity,1.0229,1.023,1.027
2016-04-18 23:41:47.327000,Temperature,77.44,72,78
2016-04-19 01:27:08.620000,pH,8.12,8.1,8.4
2016-04-19 01:27:08.620000,Salinity,1.0229,1.023,1.027
2016-04-19 01:27:08.620000,Temperature,77.64,72,78
2016-04-19 02:52:25.976000,pH,8.09,8.1,8.4
2016-04-19 02:52:25.976000,Salinity,1.0229,1.023,1.027
2016-04-19 02:52:25.976000,Temperature,77.56,72,78
2016-04-18 22:31:32.992000,Temperature,77.22,72,78
2016-04-18 23:11:41.119000,pH,8.11,8.1,8.4
2016-04-18 23:11:41.119000,Salinity,1.0229,1.023,1.027
2016-04-18 23:11:41.119000,Temperature,77.34,72,78
2016-04-18 23:21:43.243000,pH,8.11,8.1,8.4
2016-04-18 23:21:43.243000,Salinity,1.0229,1.023,1.027
2016-04-18 23:21:43.243000,Temperature,77.38,72,78
2016-04-19 00:26:56.349000,pH,8.11,8.1,8.4
2016-04-19 00:26:56.349000,Salinity,1.0229,1.023,1.027
2016-04-19 00:26:56.349000,Temperature,77.55,72,78
2016-04-19 02:07:16.698000,pH,8.11,8.1,8.4
2016-04-19 02:07:16.698000,Salinity,1.0229,1.023,1.027
2016-04-19 02:07:16.698000,Temperature,77.62,72,78
2016-04-19 01:47:12.626000,pH,8.12,8.1,8.4
2016-04-19 01:47:12.626000,Salinity,1.0229,1.023,1.027
2016-04-19 01:47:12.626000,Temperature,77.66,72,78
2016-04-19 02:57:26.901000,pH,8.08,8.1,8.4
2016-04-19 02:57:26.901000,Salinity,1.0229,1.023,1.027
2016-04-19 00:47:00.386000,pH,8.12,8.1,8.4
2016-04-19 00:47:00.386000,Salinity,1.0229,1.023,1.027
2016-04-19 00:47:00.386000,Temperature,77.56,72,78
2016-04-19 01:22:07.748000,pH,8.12,8.1,8.4
2016-04-19 01:22:07.748000,Salinity,1.023,1.023,1.027
2016-04-19 01:22:07.748000,Temperature,77.6,72,78
2016-04-19 03:07:28.931000,pH,8.08,8.1,8.4
2016-04-19 03:07:28.931000,Salinity,1.0229,1.023,1.027
2016-04-19 03:07:28.931000,Temperature,77.56,72,78
2016-04-19 00:52:01.503000,pH,8.11,8.1,8.4
2016-04-19 00:52:01.503000,Salinity,1.0229,1.023,1.027
2016-04-19 00:52:01.503000,Temperature,77.56,72,78
2016-04-19 01:57:14.763000,pH,8.11,8.1,8.4
2016-04-19 01:57:14.763000,Salinity,1.0229,1.023,1.027
2016-04-19 01:57:14.763000,Temperature,77.57,72,78
2016-04-19 02:27:20.815000,pH,8.1,8.1,8.4
2016-04-19 02:27:20.815000,Salinity,1.0229,1.023,1.027
2016-04-19 02:27:20.815000,Temperature,77.57,72,78
2016-04-18 23:56:50.315000,pH,8.11,8.1,8.4
2016-04-18 23:56:50.315000,Salinity,1.0229,1.023,1.027
2016-04-18 23:56:50.315000,Temperature,77.46,72,78
2016-04-19 02:47:24.823000,pH,8.09,8.1,8.4
2016-04-19 02:47:24.823000,Salinity,1.0229,1.023,1.027
2016-04-19 02:47:24.823000,Temperature,77.59,72,78
2016-04-19 04:47:49.259000,pH,8,8.1,8.4
2016-04-19 04:47:49.259000,Salinity,1.0229,1.023,1.027
2016-04-19 04:47:49.259000,Temperature,77.45,72,78
2016-04-19 05:53:02.441000,pH,7.96,8.1,8.4
2016-04-19 05:53:02.441000,Salinity,1.023,1.023,1.027
2016-04-19 05:53:02.441000,Temperature,77.35,72,78
2016-04-19 01:32:09.626000,pH,8.12,8.1,8.4
2016-04-19 01:32:09.626000,Salinity,1.0229,1.023,1.027
2016-04-19 01:32:09.626000,Temperature,77.64,72,78
2016-04-19 03:17:30.987000,pH,8.07,8.1,8.4
2016-04-19 03:17:30.987000,Salinity,1.0229,1.023,1.027
2016-04-19 03:17:30.987000,Temperature,77.56,72,78
2016-04-19 03:32:34.062000,pH,8.05,8.1,8.4
2016-04-19 03:32:34.062000,Salinity,1.0229,1.023,1.027
2016-04-19 03:32:34.062000,Temperature,77.56,72,78
2016-04-19 02:32:21.866000,pH,8.1,8.1,8.4
2016-04-19 02:32:21.866000,Salinity,1.023,1.023,1.027
2016-04-19 02:32:21.866000,Temperature,77.56,72,78
2016-04-19 02:42:23.810000,pH,8.09,8.1,8.4
2016-04-19 02:42:23.810000,Salinity,1.0229,1.023,1.027
2016-04-19 02:42:23.810000,Temperature,77.57,72,78
2016-04-19 03:02:28.030000,pH,8.08,8.1,8.4
2016-04-19 03:02:28.030000,Salinity,1.0229,1.023,1.027
2016-04-19 03:02:28.030000,Temperature,77.56,72,78
2016-04-19 01:02:03.516000,pH,8.12,8.1,8.4
2016-04-19 01:02:03.516000,Salinity,1.023,1.023,1.027
2016-04-19 01:02:03.516000,Temperature,77.57,72,78
2016-04-19 03:47:37.073000,pH,8.04,8.1,8.4
2016-04-19 03:47:37.073000,Salinity,1.0229,1.023,1.027
2016-04-19 03:47:37.073000,Temperature,77.56,72,78
2016-04-19 01:42:11.651000,pH,8.12,8.1,8.4
2016-04-19 01:42:11.651000,Salinity,1.0229,1.023,1.027
2016-04-19 01:42:11.651000,Temperature,77.61,72,78
2016-04-19 02:22:19.798000,pH,8.1,8.1,8.4
2016-04-19 02:22:19.798000,Salinity,1.0229,1.023,1.027
2016-04-19 02:22:19.798000,Temperature,77.63,72,78
2016-04-19 05:37:59.409000,pH,7.97,8.1,8.4
2016-04-19 02:12:17.731000,pH,8.1,8.1,8.4
2016-04-19 02:12:17.731000,Salinity,1.0229,1.023,1.027
2016-04-19 02:12:17.731000,Temperature,77.63,72,78
2016-04-19 01:52:13.690000,pH,8.11,8.1,8.4
2016-04-19 01:52:13.690000,Salinity,1.0229,1.023,1.027
2016-04-19 01:52:13.690000,Temperature,77.65,72,78
2016-04-19 02:37:22.906000,pH,8.09,8.1,8.4
2016-04-19 02:37:22.906000,Salinity,1.0229,1.023,1.027
2016-04-19 02:37:22.906000,Temperature,77.57,72,78
2016-04-19 03:27:33.068000,pH,8.06,8.1,8.4
2016-04-19 03:27:33.068000,Salinity,1.0229,1.023,1.027
2016-04-19 03:27:33.068000,Temperature,77.55,72,78
2016-04-19 03:37:34.991000,pH,8.05,8.1,8.4
2016-04-19 03:37:34.991000,Salinity,1.0229,1.023,1.027
2016-04-19 03:37:34.991000,Temperature,77.56,72,78
2016-04-19 04:07:41.195000,pH,8.03,8.1,8.4
2016-04-19 04:07:41.195000,Salinity,1.0229,1.023,1.027
2016-04-19 04:07:41.195000,Temperature,77.53,72,78
2016-04-19 04:52:50.456000,pH,8,8.1,8.4
2016-04-19 04:52:50.456000,Salinity,1.0229,1.023,1.027
2016-04-19 04:52:50.456000,Temperature,77.46,72,78
2016-04-19 03:52:38.036000,pH,8.04,8.1,8.4
2016-04-19 03:52:38.036000,Salinity,1.0229,1.023,1.027
2016-04-19 03:52:38.036000,Temperature,77.51,72,78
2016-04-19 03:12:29.895000,pH,8.07,8.1,8.4
2016-04-19 03:12:29.895000,Salinity,1.023,1.023,1.027
2016-04-19 03:12:29.895000,Temperature,77.56,72,78
2016-04-19 02:17:18.810000,Temperature,77.6,72,78
2016-04-19 04:57:51.317000,pH,8,8.1,8.4
2016-04-19 04:57:51.317000,Salinity,1.0229,1.023,1.027
2016-04-19 04:57:51.317000,Temperature,77.46,72,78
2016-04-19 06:43:12.817000,pH,7.94,8.1,8.4
2016-04-19 06:43:12.817000,Salinity,1.023,1.023,1.027
2016-04-19 06:43:12.817000,Temperature,77.26,72,78
2016-04-19 04:32:46.345000,pH,8.01,8.1,8.4
2016-04-19 04:32:46.345000,Salinity,1.0229,1.023,1.027
2016-04-19 04:32:46.345000,Temperature,77.51,72,78
2016-04-19 03:57:39.104000,pH,8.04,8.1,8.4
2016-04-19 03:57:39.104000,Salinity,1.0229,1.023,1.027
2016-04-19 03:57:39.104000,Temperature,77.55,72,78
2016-04-19 03:42:36.074000,pH,8.05,8.1,8.4
2016-04-19 03:42:36.074000,Salinity,1.0229,1.023,1.027
2016-04-19 03:42:36.074000,Temperature,77.56,72,78
2016-04-19 04:37:47.220000,pH,8.01,8.1,8.4
2016-04-19 04:37:47.220000,Salinity,1.0229,1.023,1.027
2016-04-19 04:37:47.220000,Temperature,77.45,72,78
2016-04-19 02:57:26.901000,Temperature,77.57,72,78
2016-04-19 04:22:44.220000,pH,8.02,8.1,8.4
2016-04-19 04:22:44.220000,Salinity,1.0229,1.023,1.027
2016-04-19 04:22:44.220000,Temperature,77.45,72,78
2016-04-19 04:42:48.270000,pH,8,8.1,8.4
2016-04-19 04:42:48.270000,Salinity,1.023,1.023,1.027
2016-04-19 04:42:48.270000,Temperature,77.46,72,78
2016-04-19 07:13:18.833000,pH,7.93,8.1,8.4
2016-04-19 07:13:18.833000,Salinity,1.023,1.023,1.027
2016-04-19 07:13:18.833000,Temperature,77.22,72,78
2016-04-19 03:22:31.911000,pH,8.06,8.1,8.4
2016-04-19 03:22:31.911000,Salinity,1.0229,1.023,1.027
2016-04-19 03:22:31.911000,Temperature,77.56,72,78
2016-04-19 04:17:43.202000,pH,8.02,8.1,8.4
2016-04-19 04:17:43.202000,Salinity,1.0229,1.023,1.027
2016-04-19 04:17:43.202000,Temperature,77.48,72,78
2016-04-19 06:23:08.722000,pH,7.95,8.1,8.4
2016-04-19 06:23:08.722000,Salinity,1.0229,1.023,1.027
2016-04-19 06:23:08.722000,Temperature,77.32,72,78
2016-04-19 06:53:14.714000,pH,7.93,8.1,8.4
2016-04-19 06:53:14.714000,Salinity,1.0229,1.023,1.027
2016-04-19 06:53:14.714000,Temperature,77.26,72,78
2016-04-19 05:27:57.500000,pH,7.98,8.1,8.4
2016-04-19 05:27:57.500000,Salinity,1.0229,1.023,1.027
2016-04-19 05:27:57.500000,Temperature,77.44,72,78
2016-04-19 06:18:07.563000,pH,7.95,8.1,8.4
2016-04-19 06:18:07.563000,Salinity,1.0229,1.023,1.027
2016-04-19 06:18:07.563000,Temperature,77.33,72,78
2016-04-19 07:23:20.847000,pH,7.92,8.1,8.4
2016-04-19 07:23:20.847000,Salinity,1.023,1.023,1.027
2016-04-19 07:23:20.847000,Temperature,77.22,72,78
2016-04-19 05:12:54.374000,pH,7.99,8.1,8.4
2016-04-19 05:12:54.374000,Salinity,1.023,1.023,1.027
2016-04-19 05:12:54.374000,Temperature,77.45,72,78
2016-04-19 05:32:58.399000,pH,7.98,8.1,8.4
2016-04-19 05:32:58.399000,Salinity,1.0229,1.023,1.027
2016-04-19 05:32:58.399000,Temperature,77.41,72,78
2016-04-19 06:28:09.678000,pH,7.95,8.1,8.4
2016-04-19 06:28:09.678000,Salinity,1.0229,1.023,1.027
2016-04-19 06:28:09.678000,Temperature,77.32,72,78
2016-04-19 05:17:55.329000,pH,7.99,8.1,8.4
2016-04-19 05:17:55.329000,Salinity,1.023,1.023,1.027
2016-04-19 05:17:55.329000,Temperature,77.45,72,78
2016-04-19 05:22:56.344000,pH,7.98,8.1,8.4
2016-04-19 05:22:56.344000,Salinity,1.0229,1.023,1.027
2016-04-19 05:22:56.344000,Temperature,77.45,72,78
2016-04-19 06:03:04.457000,pH,7.96,8.1,8.4
2016-04-19 06:03:04.457000,Salinity,1.023,1.023,1.027
2016-04-19 06:03:04.457000,Temperature,77.36,72,78
2016-04-19 04:02:40.148000,Temperature,77.56,72,78
2016-04-19 05:07:53.300000,pH,7.99,8.1,8.4
2016-04-19 05:07:53.300000,Salinity,1.0229,1.023,1.027
2016-04-19 05:07:53.300000,Temperature,77.45,72,78
2016-04-19 05:02:52.254000,pH,7.99,8.1,8.4
2016-04-19 05:02:52.254000,Salinity,1.0229,1.023,1.027
2016-04-19 05:02:52.254000,Temperature,77.45,72,78
2016-04-19 04:12:42.107000,pH,8.02,8.1,8.4
2016-04-19 04:12:42.107000,Salinity,1.0229,1.023,1.027
2016-04-19 04:12:42.107000,Temperature,77.54,72,78
2016-04-19 04:27:45.192000,pH,8.01,8.1,8.4
2016-04-19 04:27:45.192000,Salinity,1.0229,1.023,1.027
2016-04-19 04:27:45.192000,Temperature,77.51,72,78
2016-04-19 05:43:00.492000,pH,7.97,8.1,8.4
2016-04-19 05:43:00.492000,Salinity,1.0229,1.023,1.027
2016-04-19 05:43:00.492000,Temperature,77.44,72,78
2016-04-19 06:08:05.585000,pH,7.96,8.1,8.4
2016-04-19 06:08:05.585000,Salinity,1.023,1.023,1.027
2016-04-19 06:08:05.585000,Temperature,77.35,72,78
2016-04-19 06:38:11.632000,pH,7.94,8.1,8.4
2016-04-19 06:38:11.632000,Salinity,1.0229,1.023,1.027
2016-04-19 06:38:11.632000,Temperature,77.28,72,78
2016-04-19 07:53:26.934000,pH,7.91,8.1,8.4
2016-04-19 07:53:26.934000,Salinity,1.023,1.023,1.027
2016-04-19 07:53:26.934000,Temperature,77.13,72,78
2016-04-19 07:38:23.867000,pH,7.92,8.1,8.4
2016-04-19 07:38:23.867000,Salinity,1.023,1.023,1.027
2016-04-19 07:38:23.867000,Temperature,77.21,72,78
2016-04-19 08:33:35.106000,pH,7.89,8.1,8.4
2016-04-19 08:33:35.106000,Salinity,1.023,1.023,1.027
2016-04-19 08:33:35.106000,Temperature,77.11,72,78
2016-04-19 06:13:06.562000,pH,7.95,8.1,8.4
2016-04-19 06:13:06.562000,Salinity,1.023,1.023,1.027
2016-04-19 06:13:06.562000,Temperature,77.34,72,78
2016-04-19 06:48:13.669000,pH,7.94,8.1,8.4
2016-04-19 06:48:13.669000,Salinity,1.023,1.023,1.027
2016-04-19 06:48:13.669000,Temperature,77.3,72,78
2016-04-19 07:18:19.900000,pH,7.92,8.1,8.4
2016-04-19 07:18:19.900000,Salinity,1.023,1.023,1.027
2016-04-19 07:18:19.900000,Temperature,77.22,72,78
2016-04-19 05:48:01.494000,pH,7.97,8.1,8.4
2016-04-19 05:48:01.494000,Salinity,1.023,1.023,1.027
2016-04-19 05:48:01.494000,Temperature,77.37,72,78
2016-04-19 08:23:33.034000,pH,7.9,8.1,8.4
2016-04-19 08:23:33.034000,Salinity,1.023,1.023,1.027
2016-04-19 08:23:33.034000,Temperature,77.11,72,78
2016-04-19 09:03:41.285000,pH,7.88,8.1,8.4
2016-04-19 09:03:41.285000,Salinity,1.023,1.023,1.027
2016-04-19 09:03:41.285000,Temperature,77.01,72,78
2016-04-19 09:13:43.328000,pH,7.88,8.1,8.4
2016-04-19 09:13:43.328000,Salinity,1.023,1.023,1.027
2016-04-19 09:13:43.328000,Temperature,77,72,78
2016-04-19 05:58:03.587000,pH,7.96,8.1,8.4
2016-04-19 05:58:03.587000,Salinity,1.023,1.023,1.027
2016-04-19 05:58:03.587000,Temperature,77.34,72,78
2016-04-19 05:37:59.409000,Salinity,1.0229,1.023,1.027
2016-04-19 05:37:59.409000,Temperature,77.44,72,78
2016-04-19 07:28:21.863000,pH,7.92,8.1,8.4
2016-04-19 07:28:21.863000,Salinity,1.023,1.023,1.027
2016-04-19 07:28:21.863000,Temperature,77.22,72,78
2016-04-19 07:33:22.911000,pH,7.92,8.1,8.4
2016-04-19 07:33:22.911000,Salinity,1.023,1.023,1.027
2016-04-19 07:33:22.911000,Temperature,77.22,72,78
2016-04-19 08:13:31.084000,pH,7.9,8.1,8.4
2016-04-19 08:13:31.084000,Salinity,1.023,1.023,1.027
2016-04-19 08:13:31.084000,Temperature,77.11,72,78
2016-04-19 07:43:24.933000,pH,7.91,8.1,8.4
2016-04-19 07:43:24.933000,Salinity,1.023,1.023,1.027
2016-04-19 07:43:24.933000,Temperature,77.22,72,78
2016-04-19 08:18:32.054000,pH,7.9,8.1,8.4
2016-04-19 08:18:32.054000,Salinity,1.023,1.023,1.027
2016-04-19 08:18:32.054000,Temperature,77.11,72,78
2016-04-19 08:43:37.108000,pH,7.89,8.1,8.4
2016-04-19 08:43:37.108000,Salinity,1.0229,1.023,1.027
2016-04-19 08:43:37.108000,Temperature,77.08,72,78
2016-04-19 06:58:15.727000,pH,7.93,8.1,8.4
2016-04-19 06:58:15.727000,Salinity,1.023,1.023,1.027
2016-04-19 06:58:15.727000,Temperature,77.25,72,78
2016-04-19 08:03:29.027000,pH,7.91,8.1,8.4
2016-04-19 08:03:29.027000,Salinity,1.023,1.023,1.027
2016-04-19 08:03:29.027000,Temperature,77.11,72,78
2016-04-19 08:38:36.096000,pH,7.89,8.1,8.4
2016-04-19 08:38:36.096000,Salinity,1.0229,1.023,1.027
2016-04-19 08:38:36.096000,Temperature,77.1,72,78
2016-04-19 09:53:51.426000,pH,7.87,8.1,8.4
2016-04-19 09:53:51.426000,Salinity,1.0229,1.023,1.027
2016-04-19 09:53:51.426000,Temperature,76.89,72,78
2016-04-19 06:33:10.700000,pH,7.95,8.1,8.4
2016-04-19 06:33:10.700000,Salinity,1.0229,1.023,1.027
2016-04-19 06:33:10.700000,Temperature,77.32,72,78
2016-04-19 07:08:17.812000,pH,7.93,8.1,8.4
2016-04-19 07:08:17.812000,Salinity,1.023,1.023,1.027
2016-04-19 07:08:17.812000,Temperature,77.22,72,78
2016-04-19 11:54:15.897000,pH,7.85,8.1,8.4
2016-04-19 07:48:25.934000,pH,7.91,8.1,8.4
2016-04-19 07:48:25.934000,Salinity,1.023,1.023,1.027
2016-04-19 07:48:25.934000,Temperature,77.18,72,78
2016-04-19 09:38:48.295000,pH,7.88,8.1,8.4
2016-04-19 09:38:48.295000,Salinity,1.0229,1.023,1.027
2016-04-19 09:38:48.295000,Temperature,76.93,72,78
2016-04-19 08:08:29.962000,pH,7.9,8.1,8.4
2016-04-19 08:08:29.962000,Salinity,1.023,1.023,1.027
2016-04-19 08:08:29.962000,Temperature,77.11,72,78
2016-04-19 09:23:45.256000,pH,7.88,8.1,8.4
2016-04-19 09:23:45.256000,Salinity,1.023,1.023,1.027
2016-04-19 09:23:45.256000,Temperature,77,72,78
2016-04-19 10:28:58.490000,pH,7.87,8.1,8.4
2016-04-19 10:28:58.490000,Salinity,1.023,1.023,1.027
2016-04-19 10:28:58.490000,Temperature,76.79,72,78
2016-04-19 08:48:38.202000,pH,7.89,8.1,8.4
2016-04-19 08:48:38.202000,Salinity,1.023,1.023,1.027
2016-04-19 08:48:38.202000,Temperature,77.07,72,78
2016-04-19 09:58:52.370000,pH,7.87,8.1,8.4
2016-04-19 09:58:52.370000,Salinity,1.0228,1.023,1.027
2016-04-19 09:58:52.370000,Temperature,76.89,72,78
2016-04-19 07:03:16.743000,pH,7.93,8.1,8.4
2016-04-19 07:03:16.743000,Salinity,1.023,1.023,1.027
2016-04-19 07:03:16.743000,Temperature,77.22,72,78
2016-04-19 08:53:39.294000,pH,7.89,8.1,8.4
2016-04-19 08:53:39.294000,Salinity,1.023,1.023,1.027
2016-04-19 08:53:39.294000,Temperature,77.06,72,78
2016-04-19 08:58:40.203000,pH,7.89,8.1,8.4
2016-04-19 08:58:40.203000,Salinity,1.023,1.023,1.027
2016-04-19 08:58:40.203000,Temperature,77.02,72,78
2016-04-19 10:18:56.508000,pH,7.87,8.1,8.4
2016-04-19 10:18:56.508000,Salinity,1.023,1.023,1.027
2016-04-19 10:18:56.508000,Temperature,76.82,72,78
2016-04-19 09:43:49.340000,pH,7.87,8.1,8.4
2016-04-19 09:43:49.340000,Salinity,1.0229,1.023,1.027
2016-04-19 09:43:49.340000,Temperature,76.91,72,78
2016-04-19 10:39:00.456000,pH,7.86,8.1,8.4
2016-04-19 10:39:00.456000,Salinity,1.023,1.023,1.027
2016-04-19 10:39:00.456000,Temperature,76.78,72,78
2016-04-19 10:13:55.468000,pH,7.87,8.1,8.4
2016-04-19 10:13:55.468000,Salinity,1.023,1.023,1.027
2016-04-19 10:13:55.468000,Temperature,76.88,72,78
2016-04-19 10:23:57.470000,pH,7.86,8.1,8.4
2016-04-19 10:23:57.470000,Salinity,1.023,1.023,1.027
2016-04-19 10:23:57.470000,Temperature,76.79,72,78
2016-04-19 07:58:28.105000,pH,7.91,8.1,8.4
2016-04-19 07:58:28.105000,Salinity,1.023,1.023,1.027
2016-04-19 07:58:28.105000,Temperature,77.11,72,78
2016-04-19 08:28:34.154000,pH,7.9,8.1,8.4
2016-04-19 08:28:34.154000,Salinity,1.023,1.023,1.027
2016-04-19 08:28:34.154000,Temperature,77.11,72,78
2016-04-19 09:33:47.232000,pH,7.88,8.1,8.4
2016-04-19 09:33:47.232000,Salinity,1.023,1.023,1.027
2016-04-19 09:33:47.232000,Temperature,76.96,72,78
2016-04-19 09:18:44.289000,pH,7.88,8.1,8.4
2016-04-19 09:18:44.289000,Salinity,1.023,1.023,1.027
2016-04-19 09:18:44.289000,Temperature,77,72,78
2016-04-19 12:19:20.877000,pH,7.85,8.1,8.4
2016-04-19 12:19:20.877000,Salinity,1.023,1.023,1.027
2016-04-19 11:19:08.691000,pH,7.86,8.1,8.4
2016-04-19 11:19:08.691000,Salinity,1.023,1.023,1.027
2016-04-19 11:19:08.691000,Temperature,76.66,72,78
2016-04-19 11:24:09.703000,pH,7.85,8.1,8.4
2016-04-19 11:24:09.703000,Salinity,1.023,1.023,1.027
2016-04-19 11:24:09.703000,Temperature,76.66,72,78
2016-04-19 10:03:53.367000,pH,7.87,8.1,8.4
2016-04-19 10:03:53.367000,Salinity,1.0229,1.023,1.027
2016-04-19 10:03:53.367000,Temperature,76.89,72,78
2016-04-19 09:28:46.301000,pH,7.88,8.1,8.4
2016-04-19 09:28:46.301000,Salinity,1.023,1.023,1.027
2016-04-19 09:28:46.301000,Temperature,76.99,72,78
2016-04-19 10:08:54.416000,pH,7.87,8.1,8.4
2016-04-19 10:08:54.416000,Salinity,1.0229,1.023,1.027
2016-04-19 10:08:54.416000,Temperature,76.89,72,78
2016-04-19 10:44:01.553000,pH,7.86,8.1,8.4
2016-04-19 10:44:01.553000,Salinity,1.023,1.023,1.027
2016-04-19 10:44:01.553000,Temperature,76.78,72,78
2016-04-19 11:49:14.775000,pH,7.85,8.1,8.4
2016-04-19 11:49:14.775000,Salinity,1.023,1.023,1.027
2016-04-19 11:49:14.775000,Temperature,76.55,72,78
2016-04-19 09:48:50.310000,pH,7.87,8.1,8.4
2016-04-19 09:48:50.310000,Salinity,1.0229,1.023,1.027
2016-04-19 09:48:50.310000,Temperature,76.92,72,78
2016-04-19 10:54:03.584000,pH,7.86,8.1,8.4
2016-04-19 10:54:03.584000,Salinity,1.023,1.023,1.027
2016-04-19 10:54:03.584000,Temperature,76.72,72,78
2016-04-19 11:14:07.604000,pH,7.85,8.1,8.4
2016-04-19 11:14:07.604000,Salinity,1.023,1.023,1.027
2016-04-19 11:14:07.604000,Temperature,76.66,72,78
2016-04-19 11:34:11.710000,pH,7.85,8.1,8.4
2016-04-19 11:34:11.710000,Salinity,1.023,1.023,1.027
2016-04-19 11:34:11.710000,Temperature,76.62,72,78
2016-04-19 12:44:25.953000,pH,7.85,8.1,8.4
2016-04-19 12:44:25.953000,Salinity,1.023,1.023,1.027
2016-04-19 12:44:25.953000,Temperature,76.43,72,78
2016-04-19 10:59:04.547000,pH,7.86,8.1,8.4
2016-04-19 10:59:04.547000,Salinity,1.023,1.023,1.027
2016-04-19 10:59:04.547000,Temperature,76.73,72,78
2016-04-19 12:49:26.983000,pH,7.85,8.1,8.4
2016-04-19 12:49:26.983000,Salinity,1.023,1.023,1.027
2016-04-19 12:49:26.983000,Temperature,76.43,72,78
2016-04-19 11:09:06.625000,pH,7.86,8.1,8.4
2016-04-19 11:09:06.625000,Salinity,1.023,1.023,1.027
2016-04-19 11:09:06.625000,Temperature,76.66,72,78
2016-04-19 12:34:24.101000,pH,7.85,8.1,8.4
2016-04-19 12:34:24.101000,Salinity,1.0231,1.023,1.027
2016-04-19 12:34:24.101000,Temperature,76.44,72,78
2016-04-19 11:59:16.840000,pH,7.85,8.1,8.4
2016-04-19 11:59:16.840000,Salinity,1.023,1.023,1.027
2016-04-19 11:59:16.840000,Temperature,76.55,72,78
2016-04-19 12:04:17.832000,pH,7.85,8.1,8.4
2016-04-19 12:04:17.832000,Salinity,1.023,1.023,1.027
2016-04-19 12:04:17.832000,Temperature,76.55,72,78
2016-04-19 12:39:25.371000,pH,7.85,8.1,8.4
2016-04-19 12:39:25.371000,Salinity,1.023,1.023,1.027
2016-04-19 12:39:25.371000,Temperature,76.44,72,78
2016-04-19 10:49:02.565000,pH,7.86,8.1,8.4
2016-04-19 10:49:02.565000,Salinity,1.023,1.023,1.027
2016-04-19 10:49:02.565000,Temperature,76.76,72,78
2016-04-19 13:34:36.198000,pH,7.85,8.1,8.4
2016-04-19 13:34:36.198000,Salinity,1.023,1.023,1.027
2016-04-19 13:34:36.198000,Temperature,76.26,72,78
2016-04-19 10:33:59.488000,pH,7.86,8.1,8.4
2016-04-19 10:33:59.488000,Salinity,1.023,1.023,1.027
2016-04-19 10:33:59.488000,Temperature,76.78,72,78
2016-04-19 14:19:45.364000,pH,7.86,8.1,8.4
2016-04-19 14:19:45.364000,Salinity,1.0231,1.023,1.027
2016-04-19 14:19:45.364000,Temperature,76.21,72,78
2016-04-19 11:29:10.751000,pH,7.85,8.1,8.4
2016-04-19 11:29:10.751000,Salinity,1.023,1.023,1.027
2016-04-19 11:29:10.751000,Temperature,76.64,72,78
2016-04-19 11:44:13.938000,pH,7.85,8.1,8.4
2016-04-19 11:44:13.938000,Salinity,1.023,1.023,1.027
2016-04-19 11:44:13.938000,Temperature,76.57,72,78
2016-04-19 11:04:05.592000,pH,7.86,8.1,8.4
2016-04-19 11:04:05.592000,Salinity,1.023,1.023,1.027
2016-04-19 11:04:05.592000,Temperature,76.69,72,78
2016-04-19 12:29:22.912000,pH,7.85,8.1,8.4
2016-04-19 12:29:22.912000,Salinity,1.023,1.023,1.027
2016-04-19 12:29:22.912000,Temperature,76.44,72,78
2016-04-19 13:09:31.072000,pH,7.84,8.1,8.4
2016-04-19 13:09:31.072000,Salinity,1.023,1.023,1.027
2016-04-19 13:09:31.072000,Temperature,76.33,72,78
2016-04-19 13:19:33.104000,pH,7.84,8.1,8.4
2016-04-19 13:19:33.104000,Salinity,1.023,1.023,1.027
2016-04-19 13:19:33.104000,Temperature,76.33,72,78
2016-04-19 12:24:21.918000,pH,7.85,8.1,8.4
2016-04-19 12:24:21.918000,Salinity,1.023,1.023,1.027
2016-04-19 12:24:21.918000,Temperature,76.48,72,78
2016-04-19 13:24:34.098000,pH,7.84,8.1,8.4
2016-04-19 13:24:34.098000,Salinity,1.023,1.023,1.027
2016-04-19 13:24:34.098000,Temperature,76.33,72,78
2016-04-19 13:54:40.177000,pH,7.85,8.1,8.4
2016-04-19 13:54:40.177000,Salinity,1.0231,1.023,1.027
2016-04-19 13:54:40.177000,Temperature,76.22,72,78
2016-04-19 11:39:12.706000,pH,7.85,8.1,8.4
2016-04-19 11:39:12.706000,Salinity,1.023,1.023,1.027
2016-04-19 11:39:12.706000,Temperature,76.58,72,78
2016-04-19 12:54:27.996000,pH,7.85,8.1,8.4
2016-04-19 12:54:27.996000,Salinity,1.023,1.023,1.027
2016-04-19 12:54:27.996000,Temperature,76.4,72,78
2016-04-19 14:09:43.304000,pH,7.86,8.1,8.4
2016-04-19 14:09:43.304000,Salinity,1.023,1.023,1.027
2016-04-19 14:09:43.304000,Temperature,76.21,72,78
2016-04-19 14:29:47.344000,pH,7.86,8.1,8.4
2016-04-19 14:29:47.344000,Salinity,1.023,1.023,1.027
2016-04-19 14:29:47.344000,Temperature,76.21,72,78
